Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
301 Goutouski Cres,https://www.zoocasa.com/milton-on-real-estate/301-goutouski-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2b60d64b-c9a7-4b67-b280-0e32d00db3eb.jpg&w=640&q=75,Sold,"$1,360,000","List Price$1,395,000",2 days ,3 Bed,4 Bath,N/A sqft
79 Maiden Lane,https://www.zoocasa.com/milton-on-real-estate/79-maiden-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F31193c31-14c1-4e10-8618-937b35e57b35.jpg&w=640&q=75,Sold,"$965,000","List Price$899,900",4 days ,3 Bed,2 Bath,N/A sqft
176 Hampshire Way,https://www.zoocasa.com/milton-on-real-estate/176-hampshire-way,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff7bcb702-1cbd-47c8-b7b8-874692c6da05.jpg&w=640&q=75,Sold,"$1,035,000","List Price$919,900",4 days ,3 Bed,3 Bath,N/A sqft
99 - 651 Farmstead Dr,https://www.zoocasa.com/milton-on-real-estate/99-651-farmstead-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$980,000","List Price$999,900",5 days ,3 Bed,3 Bath,N/A sqft
164 Duncan Lane,https://www.zoocasa.com/milton-on-real-estate/164-duncan-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F76907df9-0a7f-4c95-a0bc-0790ea83be66.jpg&w=640&q=75,Sold,"$1,040,000","List Price$999,786",3 days ,3 Bed,3 Bath,1500–2000 sqft
1313 Leger Way,https://www.zoocasa.com/milton-on-real-estate/1313-leger-way,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1363198d-db59-47e5-b102-aaf423f8bfef.jpg&w=640&q=75,Sold,"$1,300,000","List Price$1,369,000",Sold 4 Days Ago,3 Bed,4 Bath,1500–2000 sqft
1563 Clark Blvd,https://www.zoocasa.com/milton-on-real-estate/1563-clark-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2d1b3af8-a624-4d69-8468-ed5aacb7e07b.jpg&w=640&q=75,Sold,"$1,335,000","List Price$1,365,000",Sold 3 Days Ago,3 Bed,3 Bath,1500–2000 sqft
207 - 1005 Nadalin Hts,https://www.zoocasa.com/milton-on-real-estate/207-1005-nadalin-hts,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F36d02afb-6646-4540-9944-52ef8d713e54.jpg&w=640&q=75,Sold,"$675,000","List Price$648,900",4 days ,2 Bed,2 Bath,800–899 sqft
35 - 651 Farmstead Dr,https://www.zoocasa.com/milton-on-real-estate/35-651-farmstead-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4926b75a-0a8b-44bd-a444-fb26dd1b94f4.jpg&w=640&q=75,Sold,"$1,012,750","List Price$899,000",4 days ,3 Bed,4 Bath,N/A sqft
100 Ruhl Dr,https://www.zoocasa.com/milton-on-real-estate/100-ruhl-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F782a89ee-dbb3-48c1-aad1-23d9a8c34d78.jpg&w=640&q=75,Sold,"$1,360,000","List Price$1,299,900",Sold 4 Days Ago,3 Bed,3 Bath,1500–2000 sqft
136 Gleave Terr,https://www.zoocasa.com/milton-on-real-estate/136-gleave-terr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,035,000","List Price$1,095,000",5 days ,3 Bed,3 Bath,1500–2000 sqft
61 Gleave Terr W,https://www.zoocasa.com/milton-on-real-estate/61-gleave-terr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,020,000","List Price$1,049,000",4 days ,3 Bed,3 Bath,1500–2000 sqft
29 - 651 Farmstead Dr,https://www.zoocasa.com/milton-on-real-estate/29-651-farmstead-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,025,000","List Price$899,000",Sold 5 Days Ago,3 Bed,3 Bath,1500–2000 sqft
167 Panton Tr,https://www.zoocasa.com/milton-on-real-estate/167-panton-trail,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$992,000","List Price$999,900",5 days ,3 Bed,3 Bath,1500–2000 sqft
446 Kingsleigh Crt,https://www.zoocasa.com/milton-on-real-estate/446-kingsleigh-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd4cd5fae-3957-416e-b1fc-9d9feb80f418.jpg&w=640&q=75,Sold,"$1,175,000","List Price$999,000",3 days ,3 Bed,2 Bath,N/A sqft
149 Fitzgerald Cres,https://www.zoocasa.com/milton-on-real-estate/149-fitzgerald-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5848134d-50a4-44a0-b8c6-5e1889327f55.jpg&w=640&q=75,Sold,"$1,675,000","List Price$1,599,900",4 days ,4 Bed,4 Bath,2500–3000 sqft
214 Woodley Cres,https://www.zoocasa.com/milton-on-real-estate/214-woodley-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffedf186c-88ae-4436-b690-9f87724f9914.jpg&w=640&q=75,Sold,"$999,900","List Price$999,900",4 days ,3 Bed,3 Bath,1500–2000 sqft
1264 Redbud Gdns,https://www.zoocasa.com/milton-on-real-estate/1264-redbud-garden,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,150,000","List Price$1,175,000",5 days ,3 Bed,3 Bath,1500–2000 sqft
973 Mccutcheon Cres,https://www.zoocasa.com/milton-on-real-estate/973-mccutcheon-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,960,000","List Price$1,699,888",6 days ,4 Bed,3 Bath,2500–3000 sqft
783 Childs Dr,https://www.zoocasa.com/milton-on-real-estate/783-childs-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,490,000","List Price$1,499,900",6 days ,4 Bed,4 Bath,2000–2500 sqft
87 Dredge Crt,https://www.zoocasa.com/milton-on-real-estate/87-dredge-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$892,000","List Price$799,900",6 days ,3 Bed,2 Bath,N/A sqft
246 - 246 Wilson Dr,https://www.zoocasa.com/milton-on-real-estate/246-246-wilson-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$665,000","List Price$630,000",Sold 6 Days Ago,3 Bed,2 Bath,1000–1199 sqft
383 Highside Dr,https://www.zoocasa.com/milton-on-real-estate/383-highside-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,426,000","List Price$1,200,000",6 days ,3 Bed,3 Bath,2000–2500 sqft
932 Brassard Circ,https://www.zoocasa.com/milton-on-real-estate/932-brassard-cir,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$910,000","List Price$900,000",Sold 6 Days Ago,2 Bed,3 Bath,1100–1500 sqft
916 Paupst Pl,https://www.zoocasa.com/milton-on-real-estate/916-paupst-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,420,000","List Price$1,299,900",6 days ,4 Bed,4 Bath,2000–2500 sqft
67 Dredge Crt,https://www.zoocasa.com/milton-on-real-estate/67-dredge-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$870,000","List Price$699,000",Sold 6 Days Ago,3 Bed,2 Bath,1100–1500 sqft
1011 Kennedy Circ,https://www.zoocasa.com/milton-on-real-estate/1011-kennedy-cir,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$999,999","List Price$899,900",6 days ,3 Bed,3 Bath,1500–2000 sqft
564 White Dr,https://www.zoocasa.com/milton-on-real-estate/564-white-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,336,564","List Price$999,900",6 days ,3 Bed,3 Bath,N/A sqft
339 Kingsway Pl,https://www.zoocasa.com/milton-on-real-estate/339-kingsway-pl,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2bccce37-ea38-45d5-acb6-b26b82beace3.jpg&w=640&q=75,Sold,"$1,800,000","List Price$1,850,000",7 days ,4 Bed,4 Bath,2500–3000 sqft
1174 Barnard Dr,https://www.zoocasa.com/milton-on-real-estate/1174-barnard-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$841,500","List Price$849,000",9 days ,3 Bed,2 Bath,1100–1500 sqft
846 Shepherd Pl,https://www.zoocasa.com/milton-on-real-estate/846-shepherd-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,034,900","List Price$1,034,900",Sold 9 Days Ago,3 Bed,4 Bath,1100–1500 sqft
1239 Farmstead Dr,https://www.zoocasa.com/milton-on-real-estate/1239-farmstead-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,235,000","List Price$1,111,111",11 days ,4 Bed,3 Bath,1500–2000 sqft
422 Bellflower Crt,https://www.zoocasa.com/milton-on-real-estate/422-bellflower-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd6c610b8-4f74-4576-9bab-d7ed16be56a1.jpg&w=640&q=75,Sold,"$1,020,000","List Price$899,900",7 days ,3 Bed,3 Bath,1100–1500 sqft
970 Hickory Cres,https://www.zoocasa.com/milton-on-real-estate/970-hickory-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,120,000","List Price$1,195,000",8 days ,3 Bed,3 Bath,1500–2000 sqft
424 Bessborough Dr,https://www.zoocasa.com/milton-on-real-estate/424-bessborough-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,349,000","List Price$1,099,000",Sold 11 Days Ago,4 Bed,3 Bath,2000–2500 sqft
106 - 620 Ferguson Dr,https://www.zoocasa.com/milton-on-real-estate/106-620-ferguson-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F35a04af7-8ff8-40b5-a28c-487085a43774.jpg&w=640&q=75,Sold,"$910,000","List Price$786,000",7 days ,3 Bed,2 Bath,1100–1500 sqft
127 Donovan Hts,https://www.zoocasa.com/milton-on-real-estate/127-donovan-hts,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fbd270582-9929-43a8-b5b9-34e91ee77004.jpg&w=640&q=75,Sold,"$1,150,000","List Price$1,199,000",6 days ,4 Bed,3 Bath,2000–2500 sqft
143 Playfair Terr,https://www.zoocasa.com/milton-on-real-estate/143-playfair-terr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,480,000","List Price$1,499,000",9 days ,3 Bed,3 Bath,2000–2500 sqft
571 Clover Park Cres,https://www.zoocasa.com/milton-on-real-estate/571-clover-park-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,200,000","List Price$1,099,000",10 days ,3 Bed,3 Bath,1500–2000 sqft
1202 Knight Tr,https://www.zoocasa.com/milton-on-real-estate/1202-knight-trail,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd1f476d8-fe56-43a6-bff8-ceea44f0ebe8.jpg&w=640&q=75,Sold,"$1,680,000","List Price$1,549,900",7 days ,4 Bed,3 Bath,2500–3000 sqft
1403 Whitney Terr,https://www.zoocasa.com/milton-on-real-estate/1403-whitney-ter,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,740,000","List Price$1,799,000",Sold 9 Days Ago,4 Bed,3 Bath,2000–2500 sqft
210 - 1340 Main St E,https://www.zoocasa.com/milton-on-real-estate/210-1340-main-st-e,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F38195f97-6cbc-4e19-909a-28b9859b0d72.jpg&w=640&q=75,Sold,"$730,000","List Price$779,000",6 days ,2 Bed,2 Bath,1000–1199 sqft
203 - 650 Sauve St E,https://www.zoocasa.com/milton-on-real-estate/203-650-sauve-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Feb7a4769-3985-4d1f-bf53-bd036e91e2b2.jpg&w=640&q=75,Sold,"$690,000","List Price$685,000",6 days ,2 Bed,1 Bath,800–899 sqft
535 Hinchey Cres,https://www.zoocasa.com/milton-on-real-estate/535-hinchey-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,121,100","List Price$2,289,000",9 days ,4 Bed,4 Bath,N/A sqft
203 Ellis Cres,https://www.zoocasa.com/milton-on-real-estate/203-ellis-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,397,000","List Price$1,450,000",9 days ,4 Bed,4 Bath,2000–2500 sqft
1047 Haxton Hts,https://www.zoocasa.com/milton-on-real-estate/1047-haxton-hts,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F084848ba-2aee-425e-83ca-70d6391343b6.jpg&w=640&q=75,Sold,"$875,000","List Price$875,000",8 days ,3 Bed,2 Bath,1100–1500 sqft
1230 Fox Cres,https://www.zoocasa.com/milton-on-real-estate/1230-fox-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fea42b231-c30a-42b9-8b0b-7ced4c4522ca.jpg&w=640&q=75,Sold,"$1,861,000","List Price$1,729,000",Sold 8 Days Ago,5 Bed,6 Bath,N/A sqft
624 Kerr Tr,https://www.zoocasa.com/milton-on-real-estate/624-kerr-trail,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$995,000","List Price$1,029,000",9 days ,3 Bed,2 Bath,1100–1500 sqft
487 Dymott Ave,https://www.zoocasa.com/milton-on-real-estate/487-dymott-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6d3e1399-09a0-409d-9aea-a3b20aa867c5.jpg&w=640&q=75,Sold,"$1,225,000","List Price$1,250,000",Sold 7 Days Ago,3 Bed,3 Bath,1500–2000 sqft
528 - 610 Farmstead Dr,https://www.zoocasa.com/milton-on-real-estate/528-610-farmstead-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$690,000","List Price$649,900",11 days ,1 Bed,1 Bath,700–799 sqft
936 Burgess Gdns,https://www.zoocasa.com/milton-on-real-estate/936-burgess-gdns,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$910,000","List Price$910,000",10 days ,3 Bed,2 Bath,1100–1500 sqft
17 Dills Cres,https://www.zoocasa.com/milton-on-real-estate/17-dills-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F87f2605e-0bbf-40b4-9120-5904445c9be1.jpg&w=640&q=75,Sold,"$1,165,000","List Price$999,000",Sold 7 Days Ago,4 Bed,3 Bath,1500–2000 sqft
276 Fleming Dr,https://www.zoocasa.com/milton-on-real-estate/276-fleming-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F26b6fdd6-9596-4594-ad92-f41ca6fdf53c.jpg&w=640&q=75,Sold,"$1,452,000","List Price$1,450,000",8 days ,4 Bed,4 Bath,2000–2500 sqft
34 - 1125 Leger Way,https://www.zoocasa.com/milton-on-real-estate/34-1125-leger-wy,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,042,000","List Price$999,786",Sold 10 Days Ago,3 Bed,3 Bath,1500–2000 sqft
653 Mockridge Terr,https://www.zoocasa.com/milton-on-real-estate/653-mockridge-terr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,335,000","List Price$1,099,900",10 days ,4 Bed,3 Bath,2000–2500 sqft
268 Featherstone Rd,https://www.zoocasa.com/milton-on-real-estate/268-featherstone-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,080,000","List Price$1,149,000",10 days ,3 Bed,2 Bath,N/A sqft
825 Thompson Rd S,https://www.zoocasa.com/milton-on-real-estate/825-thompson-rd-s,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7501e9fb-02cf-47dc-b012-f2300f6e680a.jpg&w=640&q=75,Sold,"$999,999","List Price$1,099,000",11 days ,3 Bed,4 Bath,N/A sqft
299 Leiterman Dr,https://www.zoocasa.com/milton-on-real-estate/299-leiterman-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8b6f47c3-6091-46ec-a3c5-95823ee2ee84.jpg&w=640&q=75,Sold,"$1,481,000","List Price$1,299,000",Sold 12 Days Ago,4 Bed,4 Bath,1500–2000 sqft
619 Edwards Ave,https://www.zoocasa.com/milton-on-real-estate/619-edwards-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F952ff656-e15e-4fb3-8f90-989727c69426.jpg&w=640&q=75,Sold,"$980,000","List Price$974,900",12 days ,3 Bed,3 Bath,N/A sqft
821 Proud Dr,https://www.zoocasa.com/milton-on-real-estate/821-proud-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2b642b86-48df-4d7f-a7da-22d84c982e46.jpg&w=640&q=75,Sold,"$1,150,000","List Price$999,888",12 days ,3 Bed,3 Bath,1500–2000 sqft
1674 Stover Cres,https://www.zoocasa.com/milton-on-real-estate/1674-stover-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1ba89d69-f0db-462c-b83e-a02ae14f1449.jpg&w=640&q=75,Sold,"$950,000","List Price$899,000",12 days ,3 Bed,3 Bath,N/A sqft
119 - 383 Main St E,https://www.zoocasa.com/milton-on-real-estate/119-383-main-st-e,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7c5f49fc-78d1-4338-9e73-c5cfd6730dc4.jpg&w=640&q=75,Sold,"$900,000","List Price$899,900",11 days ,3 Bed,2 Bath,1200–1399 sqft
728 Middleton Cres,https://www.zoocasa.com/milton-on-real-estate/728-middleton-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F39064732-d021-45da-8be4-79faf7847b2e.jpg&w=640&q=75,Sold,"$958,000","List Price$899,900",12 days ,3 Bed,2 Bath,1100–1500 sqft
1670 Stover Cres,https://www.zoocasa.com/milton-on-real-estate/1670-stover-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F816d5e6d-9911-4a9d-a31d-bec17dd99043.jpg&w=640&q=75,Sold,"$979,800","List Price$898,800",12 days ,3 Bed,3 Bath,1100–1500 sqft
11375 Taylor Crt,https://www.zoocasa.com/milton-on-real-estate/11375-taylor-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F348108ad-3249-44f2-8c7b-4f52329626f1.jpg&w=640&q=75,Sold,"$3,450,000","List Price$3,499,000",Sold 11 Days Ago,4 Bed,5 Bath,3500–5000 sqft
82 Laurier Ave,https://www.zoocasa.com/milton-on-real-estate/82-laurier-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9c9c674e-e980-4656-9694-be09266b2495.jpg&w=640&q=75,Sold,"$1,080,000","List Price$1,099,000",Sold 12 Days Ago,3 Bed,3 Bath,1100–1500 sqft
1046 Easterbrook Cres,https://www.zoocasa.com/milton-on-real-estate/1046-easterbrook-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F77406659-7bb7-477c-8723-cb039c588d9e.jpg&w=640&q=75,Sold,"$1,475,000","List Price$1,499,900",11 days ,4 Bed,4 Bath,2500–3000 sqft
35 - 250 Satok Cres,https://www.zoocasa.com/milton-on-real-estate/35-250-satok-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa29b2681-675f-43a9-b936-f1ade772eaaf.jpg&w=640&q=75,Sold,"$880,000","List Price$699,000",12 days ,3 Bed,2 Bath,1200–1399 sqft
129 Mclaughlin Ave,https://www.zoocasa.com/milton-on-real-estate/129-mclaughlin-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,499,000","List Price$1,549,000",13 days ,3 Bed,3 Bath,1500–2000 sqft
606 - 1419 Costigan Rd,https://www.zoocasa.com/milton-on-real-estate/606-1419-costigan-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$660,000","List Price$609,900",14 days ,1 Bed,1 Bath,800–899 sqft
58 - 371 Bronte St S,https://www.zoocasa.com/milton-on-real-estate/58-371-bronte-st-s,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$880,000","List Price$699,900",15 days ,3 Bed,3 Bath,1200–1399 sqft
28 - 250 Satok Cres,https://www.zoocasa.com/milton-on-real-estate/28-250-satok-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$900,000","List Price$699,000",Sold 13 Days Ago,3 Bed,2 Bath,1200–1399 sqft
1472 Chretien St,https://www.zoocasa.com/milton-on-real-estate/1472-chretien-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,300,000","List Price$1,199,000",15 days ,4 Bed,3 Bath,N/A sqft
92 Gollins Dr,https://www.zoocasa.com/milton-on-real-estate/92-gollins-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,170,000","List Price$1,249,900",13 days ,4 Bed,3 Bath,1500–2000 sqft
106 Frost Crt,https://www.zoocasa.com/milton-on-real-estate/106-frost-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$900,000","List Price$799,900",13 days ,2 Bed,2 Bath,1100–1500 sqft
134 Holmes Cres,https://www.zoocasa.com/milton-on-real-estate/134-holmes-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,155,000","List Price$990,000",14 days ,3 Bed,3 Bath,1500–2000 sqft
891 Syndenham Lane,https://www.zoocasa.com/milton-on-real-estate/891-syndenham-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,450,000","List Price$1,465,000",Sold 15 Days Ago,4 Bed,3 Bath,N/A sqft
811 Gazley Circ,https://www.zoocasa.com/milton-on-real-estate/811-gazley-cir,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,050,000","List Price$899,000",13 days ,3 Bed,3 Bath,1500–2000 sqft
593 Speyer Circ,https://www.zoocasa.com/milton-on-real-estate/593-speyer-cir,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$930,000","List Price$870,000",13 days ,2 Bed,3 Bath,1100–1500 sqft
587 Laurier Ave,https://www.zoocasa.com/milton-on-real-estate/587-laurier-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,015,000","List Price$899,990",13 days ,3 Bed,2 Bath,N/A sqft
160 Cooke Cres,https://www.zoocasa.com/milton-on-real-estate/160-cooke-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,415,000","List Price$1,479,900",Sold 14 Days Ago,4 Bed,3 Bath,2000–2500 sqft
13 - 620 Ferguson Dr,https://www.zoocasa.com/milton-on-real-estate/13-620-ferguson-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$860,000","List Price$700,000",14 days ,2 Bed,2 Bath,1100–1500 sqft
